Trial,Stimulation,NeuronID,Target,DirectConn,SynW,InRange,Distance,PosX,PosY,Activation
0,False,854,0,0,0.0,0,0.4530555301146003,0.13513513513513523,0.43243243243243246,0
0,False,855,0,0,0.0,0,0.42733481894167286,0.13513513513513523,0.4054054054054054,1
0,False,856,0,0,0.0,0,0.4017856418194191,0.13513513513513523,0.3783783783783784,0
0,False,857,0,0,0.0,0,0.37644292641038163,0.13513513513513523,0.3513513513513513,0
0,False,858,0,0,0.0,0,0.35135135135135137,0.13513513513513523,0.32432432432432434,1
0,False,859,0,0,0.0,0,0.32656881009715055,0.13513513513513523,0.29729729729729726,1
0,False,860,0,0,0.0,0,0.3021713483107824,0.13513513513513523,0.2702702702702703,1
0,False,861,0,0,0.0,0,0.2782602740807298,0.13513513513513523,0.24324324324324323,0
0,False,862,0,0,0.0,0,0.2549724630285569,0.13513513513513523,0.2162162162162162,1
0,False,863,0,0,0.0,0,0.2324952774876386,0.13513513513513523,0.18918918918918917,1
0,False,864,0,0,0.0,0,0.21108782907855828,0.13513513513513523,0.16216216216216214,1
0,False,865,0,0,0.0,0,0.1911099408612291,0.13513513513513523,0.13513513513513511,0
0,False,866,0,0,0.0,0,0.17305741182250947,0.13513513513513523,0.10810810810810809,1
0,False,867,0,0,0.0,0,0.15759329445527845,0.13513513513513523,0.08108108108108106,0
0,False,868,0,0,0.0,0,0.14554499478741909,0.13513513513513523,0.05405405405405403,0
0,False,869,0,0,0.0,0,0.13781133820521047,0.13513513513513523,0.027027027027027,0
0,False,870,0,0,0.0,0,0.1351351351351352,0.13513513513513523,-2.7755575615628914e-17,0
0,False,871,0,0,0.0,0,0.13781133820521047,0.13513513513513523,-0.027027027027027112,1
0,False,872,0,0,0.0,0,0.14554499478741909,0.13513513513513523,-0.054054054054054085,0
0,False,873,0,0,0.0,0,0.15759329445527842,0.13513513513513523,-0.08108108108108106,1
0,False,874,0,0,0.0,0,0.17305741182250947,0.13513513513513523,-0.10810810810810814,0
0,False,875,0,0,0.0,0,0.19110994086122915,0.13513513513513523,-0.13513513513513523,0
0,False,876,0,0,0.0,0,0.21108782907855828,0.13513513513513523,-0.1621621621621622,1
0,False,877,0,0,0.0,0,0.23249527748763854,0.13513513513513523,-0.18918918918918917,0
0,False,878,0,0,0.0,0,0.2549724630285569,0.13513513513513523,-0.21621621621621626,0
0,False,879,0,0,0.0,0,0.27826027408072984,0.13513513513513523,-0.24324324324324334,0
0,False,880,0,0,0.0,0,0.3021713483107824,0.13513513513513523,-0.2702702702702703,0
0,False,881,0,0,0.0,0,0.32656881009715055,0.13513513513513523,-0.29729729729729726,1
0,False,882,0,0,0.0,0,0.35135135135135137,0.13513513513513523,-0.32432432432432434,0
0,False,883,0,0,0.0,0,0.3764429264103817,0.13513513513513523,-0.3513513513513514,0
0,False,884,0,0,0.0,0,0.4017856418194191,0.13513513513513523,-0.3783783783783784,1
0,False,885,0,0,0.0,0,0.42733481894167286,0.13513513513513523,-0.4054054054054054,1
0,False,886,0,0,0.0,0,0.4530555301146003,0.13513513513513523,-0.43243243243243246,0
0,False,887,0,0,0.0,0,0.47892013909917175,0.13513513513513523,-0.45945945945945954,0
0,False,888,0,0,0.0,0,0.5049065322234975,0.13513513513513523,-0.4864864864864865,2
0,False,889,0,0,0.0,0,0.5128017827300075,0.1621621621621622,0.4864864864864865,1
0,False,890,0,0,0.0,0,0.487236658846485,0.1621621621621622,0.45945945945945943,0
0,False,891,0,0,0.0,0,0.46183804028743414,0.1621621621621622,0.43243243243243246,2
0,False,892,0,0,0.0,0,0.43663498436225706,0.1621621621621622,0.4054054054054054,0
0,False,893,0,0,0.0,0,0.4116634111277788,0.1621621621621622,0.3783783783783784,0
0,False,894,0,0,0.0,0,0.3869681368453068,0.1621621621621622,0.3513513513513513,1
0,False,895,0,0,0.0,0,0.3626056179729389,0.1621621621621622,0.32432432432432434,0
0,False,896,0,0,0.0,0,0.33864767800382883,0.1621621621621622,0.29729729729729726,2
0,False,897,0,0,0.0,0,0.3151865889105568,0.1621621621621622,0.2702702702702703,0
0,False,898,0,0,0.0,0,0.292341995307891,0.1621621621621622,0.24324324324324323,0
0,False,899,0,0,0.0,0,0.2702702702702703,0.1621621621621622,0.2162162162162162,0
0,False,900,0,0,0.0,0,0.2491768772241321,0.1621621621621622,0.18918918918918917,3
0,False,901,0,0,0.0,0,0.22933192903347488,0.1621621621621622,0.16216216216216214,1
0,False,902,0,0,0.0,0,0.21108782907855822,0.1621621621621622,0.13513513513513511,3
0,False,903,0,0,0.0,0,0.19489466353859403,0.1621621621621622,0.10810810810810809,0
0,False,904,0,0,0.0,0,0.18130280898646944,0.1621621621621622,0.08108108108108106,1
0,False,905,0,0,0.0,0,0.17093392757666917,0.1621621621621622,0.05405405405405403,0
0,False,906,0,0,0.0,0,0.1643989873053573,0.1621621621621622,0.027027027027027,0
0,False,907,0,0,0.0,0,0.16216216216216217,0.1621621621621622,-2.7755575615628914e-17,0
0,False,908,0,0,0.0,0,0.1643989873053573,0.1621621621621622,-0.027027027027027112,1
0,False,909,0,0,0.0,0,0.17093392757666917,0.1621621621621622,-0.054054054054054085,0
0,False,910,0,0,0.0,0,0.18130280898646942,0.1621621621621622,-0.08108108108108106,0
0,False,911,0,0,0.0,0,0.19489466353859403,0.1621621621621622,-0.10810810810810814,0
0,False,912,0,0,0.0,0,0.21108782907855828,0.1621621621621622,-0.13513513513513523,1
0,False,913,0,0,0.0,0,0.22933192903347488,0.1621621621621622,-0.1621621621621622,0
0,False,914,0,0,0.0,0,0.24917687722413207,0.1621621621621622,-0.18918918918918917,0
0,False,915,0,0,0.0,0,0.2702702702702703,0.1621621621621622,-0.21621621621621626,0
0,False,916,0,0,0.0,0,0.29234199530789107,0.1621621621621622,-0.24324324324324334,1
0,False,917,0,0,0.0,0,0.3151865889105568,0.1621621621621622,-0.2702702702702703,1
0,False,918,0,0,0.0,0,0.33864767800382883,0.1621621621621622,-0.29729729729729726,0
0,False,919,0,0,0.0,0,0.3626056179729389,0.1621621621621622,-0.32432432432432434,0
0,False,920,0,0,0.0,0,0.3869681368453069,0.1621621621621622,-0.3513513513513514,2
0,False,921,0,0,0.0,0,0.4116634111277788,0.1621621621621622,-0.3783783783783784,0
0,False,922,0,0,0.0,0,0.43663498436225706,0.1621621621621622,-0.4054054054054054,0
0,False,923,0,0,0.0,0,0.46183804028743414,0.1621621621621622,-0.43243243243243246,0
0,False,924,0,0,0.0,0,0.4872366588464851,0.1621621621621622,-0.45945945945945954,2
0,False,925,0,0,0.0,0,0.5128017827300075,0.1621621621621622,-0.4864864864864865,1
0,False,926,0,0,0.0,0,0.5219785923196747,0.18918918918918917,0.4864864864864865,0
0,False,927,0,0,0.0,0,0.4968858462391955,0.18918918918918917,0.45945945945945943,0
0,False,928,0,0,0.0,0,0.472006735042513,0.18918918918918917,0.43243243243243246,1
0,False,929,0,0,0.0,0,0.44737690154721205,0.18918918918918917,0.4054054054054054,0
0,False,930,0,0,0.0,0,0.4230398876350953,0.18918918918918917,0.3783783783783784,0
0,False,931,0,0,0.0,0,0.39904927189819994,0.18918918918918917,0.3513513513513513,1
0,False,932,0,0,0.0,0,0.375471459174319,0.18918918918918917,0.32432432432432434,0
0,False,933,0,0,0.0,0,0.3523893192001431,0.18918918918918917,0.29729729729729726,1
0,False,934,0,0,0.0,0,0.3299069085333433,0.18918918918918917,0.2702702702702703,0
0,False,935,0,0,0.0,0,0.30815552029706433,0.18918918918918917,0.24324324324324323,0
0,False,936,0,0,0.0,0,0.2873012381820175,0.18918918918918917,0.2162162162162162,0
0,False,937,0,0,0.0,0,0.26755391720572064,0.18918918918918917,0.18918918918918917,0
